ID;Bezeichnung;WKN;secu;ISIN;Branche;Sektor;Indizes;WP_Art;Veraenderung_zum_Vortag_€;Veraenderung_zum_Vortag_%;link_Hauptseite;link_Chart;link_Kurshistorie;link_Analysten;link_GuV;Boerse_ID;;;;
231516;First National Financial Corp.;A1H4UM;;FR0013467479;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/First-aktie;;https://www.ariva.de/First-aktie/Kurse/historische-kurse
231517;Yara International ASA;A0BL7F;;PLKETY000011;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Yara-aktie;;https://www.ariva.de/Yara-aktie/Kurse/historische-kurse
231518;Christian Dior SE;883123;;IT0004056880;Medizinischer Vertrieb;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/Christian-aktie;;https://www.ariva.de/Christian-aktie/Kurse/historische-kurse
231519;Triple Flag Precious Metals Corp;A2PYB1;;CA2483561072;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Triple-aktie;;https://www.ariva.de/Triple-aktie/Kurse/historische-kurse
231520;China Gold Intl Res Corp. Ltd.;A1C1KW;;CA13321L1085;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/China-aktie;;https://www.ariva.de/China-aktie/Kurse/historische-kurse
231521;Allegro.eu Registered Shares ZY -,01;A2QEGF;;CA65340P1062;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Allegro.eu-aktie;;https://www.ariva.de/Allegro.eu-aktie/Kurse/historische-kurse
231522;Coupang;A2QQZ2;;JE00BF50RG45;Uran;Energie;;;0;0;;;;;;6;;#WERT!;;#WERT!
231523;Waste Connections Inc.;A2AKQ7;;US71377A1034;Speisenverteilung;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Waste-aktie;;https://www.ariva.de/Waste-aktie/Kurse/historische-kurse
231524;Agnico Eagle Mines Ltd.;860325;;PLDMDVL00012;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Agnico-aktie;;https://www.ariva.de/Agnico-aktie/Kurse/historische-kurse
231525;Franco-Nevada Corp.;A0M8PX;;DK0010244508;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Franco-Nevada-aktie;;https://www.ariva.de/Franco-Nevada-aktie/Kurse/historische-kurse
231526;Solvay S.A.;856200;;NO0010571680;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Solvay-aktie;;https://www.ariva.de/Solvay-aktie/Kurse/historische-kurse
231527;WSP Global Inc.;A1XBPS;;CA45823T1066;Sach- und Unfallversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/WSP-aktie;;https://www.ariva.de/WSP-aktie/Kurse/historische-kurse
231528;Blackstone Group Inc., The;A2PM4W;;NO0010466022;Verlag;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Blackstone-aktie;;https://www.ariva.de/Blackstone-aktie/Kurse/historische-kurse
231529;Investor A (FRIA) O.N.;A3CMTF;;US0846701086;Versicherung - Diversifizierte;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Investor-aktie;;https://www.ariva.de/Investor-aktie/Kurse/historische-kurse
231530;KKR & Co;A2LQV6;;SE0006288015;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/KKR-aktie;;https://www.ariva.de/KKR-aktie/Kurse/historische-kurse
231531;Alimentation Couche-Tard;A3DSL8;;US20854L1089;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Alimentation-aktie;;https://www.ariva.de/Alimentation-aktie/Kurse/historische-kurse
231532;Teck Resources Ltd.;858265;;US7045511000;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Teck-aktie;;https://www.ariva.de/Teck-aktie/Kurse/historische-kurse
231533;Haleon PLC;A3DNZQ;;US63900P6088;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Haleon-aktie;;https://www.ariva.de/Haleon-aktie/Kurse/historische-kurse
231534;Sandoz Group AG;A3ETYB;;DK0060079531;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Sandoz-aktie;;https://www.ariva.de/Sandoz-aktie/Kurse/historische-kurse
231535;Kuehne + Nagel International AG;A0JLZL;;NO0010310956;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Kuehne-aktie;;https://www.ariva.de/Kuehne-aktie/Kurse/historische-kurse
231536;Volvo (A);871229;;DE000A0B9N37;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Volvo-aktie;;https://www.ariva.de/Volvo-aktie/Kurse/historische-kurse
231537;CEZ AS;887832;;NO0003053605;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/CEZ-aktie;;https://www.ariva.de/CEZ-aktie/Kurse/historische-kurse
231538;Orsted A/S;A0NBLH;;FI4000552526;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Orsted-aktie;;https://www.ariva.de/Orsted-aktie/Kurse/historische-kurse
231539;EDP Renováveis S.A.;A0Q249;;US09257W1009;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/EDP-aktie;;https://www.ariva.de/EDP-aktie/Kurse/historische-kurse
231540;UNIVERSAL MUSIC GROUP EO1;A3C291;;US0357108390;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/UNIVERSAL-aktie;;https://www.ariva.de/UNIVERSAL-aktie/Kurse/historische-kurse
231541;Games Workshop Group PLC;900512;;US64828T2015;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Games-aktie;;https://www.ariva.de/Games-aktie/Kurse/historische-kurse
231542;Lagercrantz Group AB;A2QEJ6;;NL0000008977;Getränke - Brauereien;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Lagercrantz-aktie;;https://www.ariva.de/Lagercrantz-aktie/Kurse/historische-kurse
231543;Schouw & Co. AS;882803;;DK0010181759;Getränke - Brauereien;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Schouw-aktie;;https://www.ariva.de/Schouw-aktie/Kurse/historische-kurse
231544;Nolato AB;901432;;CA33564P1036;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Nolato-aktie;;https://www.ariva.de/Nolato-aktie/Kurse/historische-kurse
231545;Bunge Global SA;A3EYCJ;;NO0010208051;Landwirtschaftliche Betriebsstoffe;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Bunge-aktie;;https://www.ariva.de/Bunge-aktie/Kurse/historische-kurse
231546;Mowi ASA;924848;;FR0000130403;Luxuswaren;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Mowi-aktie;;https://www.ariva.de/Mowi-aktie/Kurse/historische-kurse
231547;VIZIO Holding Corp;A2QR0L;;CA89679M1041;Andere Edelmetalle & Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/VIZIO-aktie;;https://www.ariva.de/VIZIO-aktie/Kurse/historische-kurse
231548;MEDION AG;660500;;CA16890P1036;Andere Edelmetalle & Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/MEDION-aktie;;https://www.ariva.de/MEDION-aktie/Kurse/historische-kurse
231549;ME Group International Plc;854667;;LU2237380790;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/ME-aktie;;https://www.ariva.de/ME-aktie/Kurse/historische-kurse
231550;Catena AB;A0JKZH;;US22266T1097;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Catena-aktie;;https://www.ariva.de/Catena-aktie/Kurse/historische-kurse
231551;Fastighets AB Balder;A3DM8U;;CA94106B1013;Abfallwirtschaft;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Fastighets-aktie;;https://www.ariva.de/Fastighets-aktie/Kurse/historische-kurse
231552;Howard Hughes Holdings Inc;A3ERKJ;;CA0084741085;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Howard-aktie;;https://www.ariva.de/Howard-aktie/Kurse/historische-kurse
231553;Thomson Reuters Corp;A3EETN;;CA3518581051;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Thomson-aktie;;https://www.ariva.de/Thomson-aktie/Kurse/historische-kurse
231554;CTP NV;A2QRMW;;BE0003470755;Chemikalien;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/CTP-aktie;;https://www.ariva.de/CTP-aktie/Kurse/historische-kurse
231555;Atrium Ljungberg AB;533995;;CA92938W2022;Ingenieurwesen und Bau;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Atrium-aktie;;https://www.ariva.de/Atrium-aktie/Kurse/historische-kurse
231556;Forestar Group Inc.;A2H5CR;;US09260D1072;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Forestar-aktie;;https://www.ariva.de/Forestar-aktie/Kurse/historische-kurse
231557;Enbridge Inc.;885427;;SE0015811955;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Enbridge-aktie;;https://www.ariva.de/Enbridge-aktie/Kurse/historische-kurse
231558;Enterprise Prods Partners L.P.;915716;;US48251W1045;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Enterprise-aktie;;https://www.ariva.de/Enterprise-aktie/Kurse/historische-kurse
231559;Energy Transfer L.P.;A0JJTN;;CA01626P1484;Fachhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Energy-aktie;;https://www.ariva.de/Energy-aktie/Kurse/historische-kurse
231560;D'Ieteren S.A.;A1H5AN;;CA8787422044;Andere Industriemetalle und Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/D'Ieteren-aktie;;https://www.ariva.de/D'Ieteren-aktie/Kurse/historische-kurse
231561;GFL Environmental Inc.;A2PUD4;;GB00BMX86B70;Arzneimittelherstellern- Spezielle und Generische;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/GFL-aktie;;https://www.ariva.de/GFL-aktie/Kurse/historische-kurse
231562;Manulife Financial Corp.;926517;;CH1243598427;Arzneimittelherstellern- Spezielle und Generische;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/Manulife-aktie;;https://www.ariva.de/Manulife-aktie/Kurse/historische-kurse
231563;Coursera Inc;A2QRZ7;;CH0025238863;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Coursera-aktie;;https://www.ariva.de/Coursera-aktie/Kurse/historische-kurse
231564;Stride Inc.;A2QJVN;;SE0000115420;Farm & Schwere Baumaschinen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Stride-aktie;;https://www.ariva.de/Stride-aktie/Kurse/historische-kurse
231565;TFI International Inc.;A2DJ2Q;;CZ0005112300;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/TFI-aktie;;https://www.ariva.de/TFI-aktie/Kurse/historische-kurse
231566;Fiskars Oy AB;871059;;DK0060094928;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Fiskars-aktie;;https://www.ariva.de/Fiskars-aktie/Kurse/historische-kurse
231567;Assa-Abloy AB;A14TVM;;ES0127797019;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Assa-Abloy-aktie;;https://www.ariva.de/Assa-Abloy-aktie/Kurse/historische-kurse
231568;ADT Inc.;A2JBN6;;NL0015000IY2;Unterhaltung;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/ADT-aktie;;https://www.ariva.de/ADT-aktie/Kurse/historische-kurse
231569;Hexagon AB;A3CMTD;;GB0003718474;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Hexagon-aktie;;https://www.ariva.de/Hexagon-aktie/Kurse/historische-kurse
231570;Triple Flag Precious Metals Corp;A2PYB1;;SE0014990966;Elektronische Bauelemente;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Triple-aktie;;https://www.ariva.de/Triple-aktie/Kurse/historische-kurse
231571;China Gold Intl Res Corp. Ltd.;A1C1KW;;DK0010253921;Konglomerate;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/China-aktie;;https://www.ariva.de/China-aktie/Kurse/historische-kurse
231572;Agnico Eagle Mines Ltd.;860325;;SE0015962477;Konglomerate;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Agnico-aktie;;https://www.ariva.de/Agnico-aktie/Kurse/historische-kurse
231573;Franco-Nevada Corp.;A0M8PX;;CH1300646267;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Franco-Nevada-aktie;;https://www.ariva.de/Franco-Nevada-aktie/Kurse/historische-kurse
231574;PennyMac Financial Services;A2N8PG;;NO0003054108;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/PennyMac-aktie;;https://www.ariva.de/PennyMac-aktie/Kurse/historische-kurse
231575;OSB GROUP PLC Registered Shares LS 3,04;A2QFHP;;US92858V1017;Verbraucherelektronik;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/OSB-aktie;;https://www.ariva.de/OSB-aktie/Kurse/historische-kurse
231576;Ericsson (Telefon L.M.Ericsson;850001;;DE0006605009;Verbraucherelektronik;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Ericsson-aktie;;https://www.ariva.de/Ericsson-aktie/Kurse/historische-kurse
231577;Weston Ltd., George;852885;;GB0008481250;Geschäftsausstattung & Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Weston-aktie;;https://www.ariva.de/Weston-aktie/Kurse/historische-kurse
231578;Colas S.A.;853381;;SE0001664707;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Colas-aktie;;https://www.ariva.de/Colas-aktie/Kurse/historische-kurse
231579;Ferrovial S.E.;A3EG0H;;SE0017832488;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Ferrovial-aktie;;https://www.ariva.de/Ferrovial-aktie/Kurse/historische-kurse
231580;SKF AB;852608;;US44267T1025;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/SKF-aktie;;https://www.ariva.de/SKF-aktie/Kurse/historische-kurse
231581;Royal Bank of Canada;852173;;CA8849038085;Spezielle Unternehmensdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Royal-aktie;;https://www.ariva.de/Royal-aktie/Kurse/historische-kurse
231582;Aéroports de Paris S.A.;A0J2WM;;NL00150006R6;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Aéroports-aktie;;https://www.ariva.de/Aéroports-aktie/Kurse/historische-kurse
231583;Flughafen Zürich AG;A2AJEP;;SE0000191827;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Flughafen-aktie;;https://www.ariva.de/Flughafen-aktie/Kurse/historische-kurse
231584;Københavns Lufthavne AS;890262;;US3462321015;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Københavns-aktie;;https://www.ariva.de/Københavns-aktie/Kurse/historische-kurse
231585;ME Group International Plc;854667;;CA29250N1050;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/ME-aktie;;https://www.ariva.de/ME-aktie/Kurse/historische-kurse
231586;Svenska Cellulosa AB;895273;;US2937921078;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Svenska-aktie;;https://www.ariva.de/Svenska-aktie/Kurse/historische-kurse
231587;West Fraser Timber Co. Ltd.;870918;;US29273V1008;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/West-aktie;;https://www.ariva.de/West-aktie/Kurse/historische-kurse
231588;Mediaset S.p.A.;A3EXL9;;BE0974259880;Auto und LKW Vertragshändler;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Mediaset-aktie;;https://www.ariva.de/Mediaset-aktie/Kurse/historische-kurse
231589;TEGNA Inc.;A14VMF;;CA36168Q1046;Abfallwirtschaft;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/TEGNA-aktie;;https://www.ariva.de/TEGNA-aktie/Kurse/historische-kurse
231590;D'Ieteren S.A.;A1H5AN;;CA56501R1064;Lebensversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/D'Ieteren-aktie;;https://www.ariva.de/D'Ieteren-aktie/Kurse/historische-kurse
231591;AerCap Holdings N.V.;A0LFB3;;US22266M1045;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/AerCap-aktie;;https://www.ariva.de/AerCap-aktie/Kurse/historische-kurse
231592;Storebrand ASA;867218;;US86333M1080;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Storebrand-aktie;;https://www.ariva.de/Storebrand-aktie/Kurse/historische-kurse
231593;MANDATUM OYJ;A3EWDL;;CA87241L1094;Spedition;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/MANDATUM-aktie;;https://www.ariva.de/MANDATUM-aktie/Kurse/historische-kurse
231594;Catena AB;A0JKZH;;FI0009000400;Einzelhandel mit  Heimwerkerbedarf;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Catena-aktie;;https://www.ariva.de/Catena-aktie/Kurse/historische-kurse
231595;Fastighets AB Balder;A3DM8U;;SE0007100581;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Fastighets-aktie;;https://www.ariva.de/Fastighets-aktie/Kurse/historische-kurse
231596;Howard Hughes Holdings Inc;A3ERKJ;;US00090Q1031;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Howard-aktie;;https://www.ariva.de/Howard-aktie/Kurse/historische-kurse
231597;Chocoladef. Lindt & Sprüngli;859568;;SE0015961909;Wissenschaftliche und technische Instrumente;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Chocoladef.-aktie;;https://www.ariva.de/Chocoladef.-aktie/Kurse/historische-kurse
231598;Barry Callebaut AG;914661;;CA89679M1041;Andere Edelmetalle & Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Barry-aktie;;https://www.ariva.de/Barry-aktie/Kurse/historische-kurse
231599;Waste Connections Inc.;A2AKQ7;;CA16890P1036;Andere Edelmetalle & Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Waste-aktie;;https://www.ariva.de/Waste-aktie/Kurse/historische-kurse
231600;Fidelity National Finl Inc.;A1166U;;CA0084741085;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Fidelity-aktie;;https://www.ariva.de/Fidelity-aktie/Kurse/historische-kurse
231601;Spirit Realty Capital Inc.;A2PAJV;;CA3518581051;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Spirit-aktie;;https://www.ariva.de/Spirit-aktie/Kurse/historische-kurse
231602;Consol Energy Inc.;A2H68W;;US70932M1071;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Consol-aktie;;https://www.ariva.de/Consol-aktie/Kurse/historische-kurse
231603;Peabody Energy Corp.;A2DPT7;;GB00BLDRH360;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Peabody-aktie;;https://www.ariva.de/Peabody-aktie/Kurse/historische-kurse
231604;Natural Resource Partners L.P.;A2AEXT;;SE0000108656;Kommunikationseinrichtung;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Natural-aktie;;https://www.ariva.de/Natural-aktie/Kurse/historische-kurse
231605;Jerónimo Martins, SGPS, S.A.;878605;;CA9611485090;Lebensmittelgeschäfte;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Jerónimo-aktie;;https://www.ariva.de/Jerónimo-aktie/Kurse/historische-kurse
231606;Coats Group PLC;A1JA3L;;FR0000121634;Infrastrukturbetrieb;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Coats-aktie;;https://www.ariva.de/Coats-aktie/Kurse/historische-kurse
231607;Chargeurs S.A.;901535;;NL0015001FS8;Infrastrukturbetrieb;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Chargeurs-aktie;;https://www.ariva.de/Chargeurs-aktie/Kurse/historische-kurse
231608;Aquafil S.p.A. Azioni nom. o.N.;A2DPVN;;SE0000108227;Werkzeuge und Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Aquafil-aktie;;https://www.ariva.de/Aquafil-aktie/Kurse/historische-kurse
231609;Christian Dior SE;883123;;CA7800871021;Banken - diversifiziert;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Christian-aktie;;https://www.ariva.de/Christian-aktie/Kurse/historische-kurse
231610;UNIVERSAL MUSIC GROUP EO1;A3C291;;FR0010340141;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/UNIVERSAL-aktie;;https://www.ariva.de/UNIVERSAL-aktie/Kurse/historische-kurse
231611;Jastrzebska Spolka Weglowa S.A;A1JCB2;;CH0319416936;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Jastrzebska-aktie;;https://www.ariva.de/Jastrzebska-aktie/Kurse/historische-kurse
231612;Alpha Metallurgical Resources Inc;A2QNUN;;DK0010201102;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Alpha-aktie;;https://www.ariva.de/Alpha-aktie/Kurse/historische-kurse
231613;Arch Resources Inc.;A2P4W1;;GB0008481250;Geschäftsausstattung & Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Arch-aktie;;https://www.ariva.de/Arch-aktie/Kurse/historische-kurse
231614;Warrior Met Coal Inc.;A2DN7L;;SE0000171886;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Warrior-aktie;;https://www.ariva.de/Warrior-aktie/Kurse/historische-kurse
231615;VIZIO Holding Corp;A2QR0L;;CA9528451052;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/VIZIO-aktie;;https://www.ariva.de/VIZIO-aktie/Kurse/historische-kurse
231616;MEDION AG;660500;;NL0015001OJ9;Übertragungen;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/MEDION-aktie;;https://www.ariva.de/MEDION-aktie/Kurse/historische-kurse
231617;Tenaris SA;A3EWCS;;US87901J1051;Übertragungen;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Tenaris-aktie;;https://www.ariva.de/Tenaris-aktie/Kurse/historische-kurse
231618;TFI International Inc.;A2DJ2Q;;BE0974259880;Auto und LKW Vertragshändler;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/TFI-aktie;;https://www.ariva.de/TFI-aktie/Kurse/historische-kurse
231619;Adecco Group AG;922031;;NL0000687663;Miet- und Leasingdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Adecco-aktie;;https://www.ariva.de/Adecco-aktie/Kurse/historische-kurse
231620;Enbridge Inc.;885427;;NO0003053605;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Enbridge-aktie;;https://www.ariva.de/Enbridge-aktie/Kurse/historische-kurse
231621;Enterprise Prods Partners L.P.;915716;;FI4000552526;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Enterprise-aktie;;https://www.ariva.de/Enterprise-aktie/Kurse/historische-kurse
231622;Energy Transfer L.P.;A0JJTN;;SE0001664707;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Energy-aktie;;https://www.ariva.de/Energy-aktie/Kurse/historische-kurse
231623;Foncière des Murs S.C.A.;798307;;SE0017832488;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Foncière-aktie;;https://www.ariva.de/Foncière-aktie/Kurse/historische-kurse
231624;Schouw & Co. AS;882803;;US44267T1025;Immobilien - diversifiziert;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Schouw-aktie;;https://www.ariva.de/Schouw-aktie/Kurse/historische-kurse
231625;Nolato AB;901432;;CH0010570759;Konditoren;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Nolato-aktie;;https://www.ariva.de/Nolato-aktie/Kurse/historische-kurse
231626;Olav Thon Eiendomsselskap AS;874342;;CH0009002962;Konditoren;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Olav-aktie;;https://www.ariva.de/Olav-aktie/Kurse/historische-kurse
